iteration,population,w0,w1,w2,w3,segregation
15, 142,  0.66, 0.67, 0.01, 0.37 , 0.9959664961387281
15, 143,  0.66, 0.67, 0.01, 0.39 , 0.8943489599649438
15, 144,  0.66, 0.67, 0.01, 0.38 , 1.0209636796720545
15, 145,  0.68, 0.66, 0.0, 0.37 , 1.2197582951454395
15, 146,  0.68, 0.66, 0.0, 0.39 , 1.3906539529447182
15, 147,  0.68, 0.66, 0.0, 0.38 , 1.3082089435417827
15, 148,  0.68, 0.66, 0.02, 0.37 , 0.8717925166131526
15, 149,  0.68, 0.66, 0.02, 0.39 , 1.6058420621172853
15, 150,  0.68, 0.66, 0.02, 0.38 , 0.9802445910773798
15, 151,  0.68, 0.66, 0.01, 0.37 , 1.4045636788987745
15, 152,  0.68, 0.66, 0.01, 0.39 , 0.9077067032970231
15, 153,  0.68, 0.66, 0.01, 0.38 , 1.0666777139621226
15, 154,  0.68, 0.68, 0.02, 0.37 , 1.3874550002725523
15, 155,  0.68, 0.67, 0.02, 0.37 , 1.2184462533703635
15, 156,  0.68, 0.67, 0.02, 0.39 , 1.22859796996783
15, 157,  0.68, 0.67, 0.02, 0.38 , 1.4275407495007317
15, 158,  0.67, 0.66, 0.0, 0.37 , 0.9303733344737959
15, 159,  0.67, 0.66, 0.0, 0.39 , 0.9256109499826286
15, 160,  0.67, 0.66, 0.0, 0.38 , 1.2569098747536431
15, 161,  0.67, 0.66, 0.02, 0.37 , 0.9536237670854094
15, 162,  0.67, 0.66, 0.02, 0.39 , 0.9864736662099801
15, 163,  0.67, 0.66, 0.02, 0.38 , 0.7467375311892219
15, 164,  0.67, 0.66, 0.01, 0.37 , 0.8695741159363699
15, 165,  0.67, 0.66, 0.01, 0.39 , 1.392931182153688
15, 166,  0.67, 0.66, 0.01, 0.38 , 0.9526519146121156
15, 167,  0.67, 0.68, 0.02, 0.37 , 0.8493200223726312
15, 168,  0.67, 0.68, 0.02, 0.39 , 1.0444664717782957
15, 169,  0.67, 0.68, 0.02, 0.38 , 0.9384501282041579
15, 170,  0.67, 0.67, 0.02, 0.37 , 0.8640226419908877
15, 171,  0.67, 0.67, 0.02, 0.39 , 1.2185585735759337
15, 172,  0.67, 0.67, 0.02, 0.38 , 0.8900291805165814
16, 0,  0.65, 0.65, 0.01, 0.35 , 1.5358908527181763
16, 1,  0.65, 0.65, 0.01, 0.37 , 1.2784462026014383
16, 2,  0.65, 0.65, 0.01, 0.36 , 0.9328577980716408
16, 3,  0.65, 0.65, 0.0, 0.35 , 1.1379622536562775
16, 4,  0.65, 0.65, 0.0, 0.37 , 1.0323190608887673
16, 5,  0.65, 0.65, 0.0, 0.36 , 1.5577125851540399
16, 6,  0.65, 0.67, 0.01, 0.35 , 0.8954687979026343
16, 7,  0.65, 0.67, 0.01, 0.37 , 0.7157517685246187
16, 8,  0.65, 0.67, 0.01, 0.36 , 0.8322971482888091
16, 9,  0.65, 0.67, 0.0, 0.35 , 1.0954009890371736
16, 10,  0.65, 0.67, 0.0, 0.37 , 1.1431557153441498
16, 11,  0.65, 0.67, 0.0, 0.36 , 0.9735560249879436
16, 12,  0.65, 0.66, 0.01, 0.35 , 0.8538467393492306
16, 13,  0.65, 0.66, 0.01, 0.37 , 1.4567396665628964
16, 14,  0.65, 0.66, 0.01, 0.36 , 1.194646754375433
16, 15,  0.65, 0.66, 0.0, 0.35 , 0.9516488137941402
16, 16,  0.65, 0.66, 0.0, 0.37 , 1.4354918538385213
16, 17,  0.65, 0.66, 0.0, 0.36 , 1.1170359775779481
16, 18,  0.67, 0.65, 0.01, 0.35 , 0.9732629044234954
16, 19,  0.67, 0.65, 0.01, 0.37 , 0.9498508579968754
16, 20,  0.67, 0.65, 0.01, 0.36 , 1.4588419072903
16, 21,  0.67, 0.65, 0.0, 0.35 , 0.8559069998270213
16, 22,  0.67, 0.65, 0.0, 0.37 , 0.7805545080452899
16, 23,  0.67, 0.65, 0.0, 0.36 , 0.8866438536912825
16, 24,  0.67, 0.67, 0.01, 0.35 , 1.0834167628097402
16, 25,  0.67, 0.67, 0.0, 0.35 , 0.6649002351664576
16, 26,  0.67, 0.66, 0.01, 0.35 , 0.9353818938672734
16, 27,  0.67, 0.66, 0.0, 0.35 , 1.0362189149367467
16, 28,  0.66, 0.65, 0.01, 0.35 , 1.1176317657509691
16, 29,  0.66, 0.65, 0.01, 0.37 , 1.0119947644974878
16, 30,  0.66, 0.65, 0.01, 0.36 , 0.844689285818366
16, 31,  0.66, 0.65, 0.0, 0.35 , 0.7503607981589812
16, 32,  0.66, 0.65, 0.0, 0.37 , 1.1547295871479288
16, 33,  0.66, 0.65, 0.0, 0.36 , 0.8461825763023942
16, 34,  0.66, 0.67, 0.01, 0.35 , 0.9976676892586065
16, 35,  0.66, 0.67, 0.0, 0.35 , 1.0307131231767626
16, 36,  0.66, 0.66, 0.01, 0.35 , 1.118832337859481
16, 37,  0.66, 0.66, 0.0, 0.35 , 0.7561795822865529
16, 38,  0.65, 0.65, 0.01, 0.37 , 1.2784462026014383
16, 39,  0.65, 0.65, 0.01, 0.39 , 0.8318160204803995
16, 40,  0.65, 0.65, 0.01, 0.38 , 0.8062330228513942
16, 41,  0.65, 0.65, 0.0, 0.37 , 1.0323190608887673
16, 42,  0.65, 0.65, 0.0, 0.39 , 1.0723483474670197
16, 43,  0.65, 0.65, 0.0, 0.38 , 0.8611243427702342
16, 44,  0.65, 0.67, 0.01, 0.37 , 0.7157517685246187
16, 45,  0.65, 0.67, 0.01, 0.39 , 0.8327433688081428
16, 46,  0.65, 0.67, 0.01, 0.38 , 0.8208697325447656
16, 47,  0.65, 0.67, 0.0, 0.37 , 1.1431557153441498
16, 48,  0.65, 0.67, 0.0, 0.39 , 1.1857678174698447
16, 49,  0.65, 0.67, 0.0, 0.38 , 1.1451023315506554
16, 50,  0.65, 0.66, 0.01, 0.37 , 1.4567396665628964
16, 51,  0.65, 0.66, 0.01, 0.39 , 0.9257373558046624
16, 52,  0.65, 0.66, 0.01, 0.38 , 0.9783092492254227
16, 53,  0.65, 0.66, 0.0, 0.37 , 1.4354918538385213
16, 54,  0.65, 0.66, 0.0, 0.39 , 0.986298190273852
16, 55,  0.65, 0.66, 0.0, 0.38 , 0.944688231314397
16, 56,  0.67, 0.65, 0.01, 0.37 , 0.9498508579968754
16, 57,  0.67, 0.65, 0.01, 0.39 , 0.9471679276978358
16, 58,  0.67, 0.65, 0.01, 0.38 , 0.8550820908438848
16, 59,  0.67, 0.65, 0.0, 0.37 , 0.7805545080452899
16, 60,  0.67, 0.65, 0.0, 0.39 , 1.240318216479595
16, 61,  0.67, 0.65, 0.0, 0.38 , 1.5707445771594257
16, 62,  0.66, 0.65, 0.01, 0.37 , 1.0119947644974878
16, 63,  0.66, 0.65, 0.01, 0.39 , 1.0203181184709418
16, 64,  0.66, 0.65, 0.01, 0.38 , 1.0699501707272365
16, 65,  0.66, 0.65, 0.0, 0.37 , 1.1547295871479288
16, 66,  0.66, 0.65, 0.0, 0.39 , 0.998486710246187
16, 67,  0.66, 0.65, 0.0, 0.38 , 1.4790463521122812
16, 68,  0.65, 0.65, 0.01, 0.36 , 0.9328577980716408
16, 69,  0.65, 0.65, 0.01, 0.38 , 0.8062330228513942
16, 70,  0.65, 0.65, 0.01, 0.37 , 1.2784462026014383
16, 71,  0.65, 0.65, 0.0, 0.36 , 1.5577125851540399
16, 72,  0.65, 0.65, 0.0, 0.38 , 0.8611243427702342
16, 73,  0.65, 0.65, 0.0, 0.37 , 1.0323190608887673
16, 74,  0.65, 0.67, 0.01, 0.36 , 0.8322971482888091
16, 75,  0.65, 0.67, 0.01, 0.38 , 0.8208697325447656
16, 76,  0.65, 0.67, 0.01, 0.37 , 0.7157517685246187
16, 77,  0.65, 0.67, 0.0, 0.36 , 0.9735560249879436
16, 78,  0.65, 0.67, 0.0, 0.38 , 1.1451023315506554
16, 79,  0.65, 0.67, 0.0, 0.37 , 1.1431557153441498
16, 80,  0.65, 0.66, 0.01, 0.36 , 1.194646754375433
16, 81,  0.65, 0.66, 0.01, 0.38 , 0.9783092492254227
16, 82,  0.65, 0.66, 0.01, 0.37 , 1.4567396665628964
16, 83,  0.65, 0.66, 0.0, 0.36 , 1.1170359775779481
16, 84,  0.65, 0.66, 0.0, 0.38 , 0.944688231314397
16, 85,  0.65, 0.66, 0.0, 0.37 , 1.4354918538385213
16, 86,  0.67, 0.65, 0.01, 0.36 , 1.4588419072903
16, 87,  0.67, 0.65, 0.01, 0.38 , 0.8550820908438848
16, 88,  0.67, 0.65, 0.01, 0.37 , 0.9498508579968754
16, 89,  0.67, 0.65, 0.0, 0.36 , 0.8866438536912825
16, 90,  0.67, 0.65, 0.0, 0.38 , 1.5707445771594257
16, 91,  0.67, 0.65, 0.0, 0.37 , 0.7805545080452899
16, 92,  0.66, 0.65, 0.01, 0.36 , 0.844689285818366
16, 93,  0.66, 0.65, 0.01, 0.38 , 1.0699501707272365
16, 94,  0.66, 0.65, 0.01, 0.37 , 1.0119947644974878
16, 95,  0.66, 0.65, 0.0, 0.36 , 0.8461825763023942
16, 96,  0.66, 0.65, 0.0, 0.38 , 1.4790463521122812
16, 97,  0.66, 0.65, 0.0, 0.37 , 1.1547295871479288
17, 0,  0.64, 0.64, 0.0, 0.34 , 1.0508474709974713
17, 1,  0.64, 0.64, 0.0, 0.36 , 1.0788075446542664
17, 2,  0.64, 0.64, 0.0, 0.35 , 0.904660811982768
17, 3,  0.64, 0.64, 0.02, 0.34 , 1.0604247463017353
17, 4,  0.64, 0.64, 0.02, 0.36 , 1.1113102943451407
17, 5,  0.64, 0.64, 0.02, 0.35 , 0.7886067563641843
17, 6,  0.64, 0.64, 0.01, 0.34 , 0.8626452625482666
17, 7,  0.64, 0.64, 0.01, 0.36 , 1.5974331933218144
17, 8,  0.64, 0.64, 0.01, 0.35 , 0.7963104463755957
17, 9,  0.64, 0.66, 0.0, 0.34 , 0.904391834933018
17, 10,  0.64, 0.66, 0.0, 0.36 , 0.855518662920343
17, 11,  0.64, 0.66, 0.0, 0.35 , 0.8867133377893988
17, 12,  0.64, 0.66, 0.02, 0.34 , 0.8788816908679585
17, 13,  0.64, 0.66, 0.02, 0.36 , 0.9394995306487206
17, 14,  0.64, 0.66, 0.02, 0.35 , 0.8725316322760089
17, 15,  0.64, 0.66, 0.01, 0.34 , 1.3880146141595733
17, 16,  0.64, 0.66, 0.01, 0.36 , 0.8374161293464251
17, 17,  0.64, 0.66, 0.01, 0.35 , 1.2896054058528386
17, 18,  0.64, 0.65, 0.0, 0.34 , 0.8857595956662596
17, 19,  0.64, 0.65, 0.0, 0.36 , 1.654858617304739
17, 20,  0.64, 0.65, 0.0, 0.35 , 1.1226224901880972
17, 21,  0.64, 0.65, 0.02, 0.34 , 1.088964629058202
17, 22,  0.64, 0.65, 0.02, 0.36 , 0.8341962569654752
17, 23,  0.64, 0.65, 0.02, 0.35 , 1.4406763546790469
17, 24,  0.64, 0.65, 0.01, 0.34 , 1.0729934958114284
17, 25,  0.64, 0.65, 0.01, 0.36 , 1.642531269417963
17, 26,  0.64, 0.65, 0.01, 0.35 , 0.864520667623501
17, 27,  0.66, 0.64, 0.0, 0.34 , 1.0375542342445139
17, 28,  0.66, 0.64, 0.0, 0.36 , 1.5013513813291182
17, 29,  0.66, 0.64, 0.0, 0.35 , 0.6942416887356945
17, 30,  0.66, 0.64, 0.02, 0.34 , 1.0988212753108195
17, 31,  0.66, 0.64, 0.02, 0.36 , 1.1699187527929058
17, 32,  0.66, 0.64, 0.02, 0.35 , 1.283445592098044
17, 33,  0.66, 0.64, 0.01, 0.34 , 1.0741193066009174
17, 34,  0.66, 0.64, 0.01, 0.36 , 1.059510505962295
17, 35,  0.66, 0.64, 0.01, 0.35 , 0.9289515490452875
17, 36,  0.66, 0.66, 0.0, 0.34 , 0.8953784276756082
17, 37,  0.66, 0.66, 0.02, 0.34 , 1.3272122136965037
17, 38,  0.66, 0.66, 0.02, 0.35 , 1.312102478527247
17, 39,  0.66, 0.66, 0.01, 0.34 , 1.2534086976459253
17, 40,  0.66, 0.65, 0.0, 0.34 , 1.293758307221081
17, 41,  0.66, 0.65, 0.02, 0.34 , 0.9733129605338765
17, 42,  0.66, 0.65, 0.02, 0.36 , 0.8912967089042311
17, 43,  0.66, 0.65, 0.02, 0.35 , 0.7342055363091277
17, 44,  0.66, 0.65, 0.01, 0.34 , 0.9126889691776732
17, 45,  0.65, 0.64, 0.0, 0.34 , 0.7906758016760095
17, 46,  0.65, 0.64, 0.0, 0.36 , 0.9519067230929195
17, 47,  0.65, 0.64, 0.0, 0.35 , 1.0018882482843119
17, 48,  0.65, 0.64, 0.02, 0.34 , 1.0085877569534947
17, 49,  0.65, 0.64, 0.02, 0.36 , 0.795354914801685
17, 50,  0.65, 0.64, 0.02, 0.35 , 0.9063592641770297
17, 51,  0.65, 0.64, 0.01, 0.34 , 0.7727688151820554
17, 52,  0.65, 0.64, 0.01, 0.36 , 1.3810241774974523
17, 53,  0.65, 0.64, 0.01, 0.35 , 0.768412234084079
17, 54,  0.65, 0.66, 0.0, 0.34 , 1.134366088133064
17, 55,  0.65, 0.66, 0.02, 0.34 , 1.043955337527773
17, 56,  0.65, 0.66, 0.02, 0.36 , 1.444235817051215
17, 57,  0.65, 0.66, 0.02, 0.35 , 0.9997336846281649
17, 58,  0.65, 0.66, 0.01, 0.34 , 1.1400724706603231
17, 59,  0.65, 0.65, 0.0, 0.34 , 1.1221186039432383
17, 60,  0.65, 0.65, 0.02, 0.34 , 0.7798913065717388
17, 61,  0.65, 0.65, 0.02, 0.36 , 0.8898611423272585
17, 62,  0.65, 0.65, 0.02, 0.35 , 1.420087731742082
17, 63,  0.65, 0.65, 0.01, 0.34 , 1.5555943459346064
17, 64,  0.64, 0.64, 0.0, 0.36 , 1.0788075446542664
17, 65,  0.64, 0.64, 0.0, 0.38 , 1.2405024048707023
17, 66,  0.64, 0.64, 0.0, 0.37 , 1.1436399039402194
17, 67,  0.64, 0.64, 0.02, 0.36 , 1.1113102943451407
17, 68,  0.64, 0.64, 0.02, 0.38 , 1.0346664474318654
17, 69,  0.64, 0.64, 0.02, 0.37 , 0.6159485845825708
17, 70,  0.64, 0.64, 0.01, 0.36 , 1.5974331933218144
17, 71,  0.64, 0.64, 0.01, 0.38 , 1.150695210476853
17, 72,  0.64, 0.64, 0.01, 0.37 , 1.378406746041568
17, 73,  0.64, 0.66, 0.0, 0.36 , 0.855518662920343
17, 74,  0.64, 0.66, 0.0, 0.38 , 1.1934760545842336
17, 75,  0.64, 0.66, 0.0, 0.37 , 0.9500490819044388
17, 76,  0.64, 0.66, 0.02, 0.36 , 0.9394995306487206
17, 77,  0.64, 0.66, 0.02, 0.38 , 0.9366072132721301
17, 78,  0.64, 0.66, 0.02, 0.37 , 0.9868177805400135
17, 79,  0.64, 0.66, 0.01, 0.36 , 0.8374161293464251
17, 80,  0.64, 0.66, 0.01, 0.38 , 0.9762484312772319
17, 81,  0.64, 0.66, 0.01, 0.37 , 0.9749420253925938
17, 82,  0.64, 0.65, 0.0, 0.36 , 1.654858617304739
17, 83,  0.64, 0.65, 0.0, 0.38 , 0.9811512111731784
17, 84,  0.64, 0.65, 0.0, 0.37 , 1.0062658797366544
17, 85,  0.64, 0.65, 0.02, 0.36 , 0.8341962569654752
17, 86,  0.64, 0.65, 0.02, 0.38 , 0.9176978801396101
17, 87,  0.64, 0.65, 0.02, 0.37 , 0.8219517357978862
17, 88,  0.64, 0.65, 0.01, 0.36 , 1.642531269417963
17, 89,  0.64, 0.65, 0.01, 0.38 , 0.8373825943737677
17, 90,  0.64, 0.65, 0.01, 0.37 , 1.481325777962009
17, 91,  0.66, 0.64, 0.0, 0.36 , 1.5013513813291182
17, 92,  0.66, 0.64, 0.0, 0.38 , 0.880273225329593
17, 93,  0.66, 0.64, 0.0, 0.37 , 1.0127398281817126
17, 94,  0.66, 0.64, 0.02, 0.36 , 1.1699187527929058
17, 95,  0.66, 0.64, 0.02, 0.38 , 1.3558614700432752
17, 96,  0.66, 0.64, 0.02, 0.37 , 1.096946499761702
17, 97,  0.66, 0.64, 0.01, 0.36 , 1.059510505962295
17, 98,  0.66, 0.64, 0.01, 0.38 , 1.2621834017359477
17, 99,  0.66, 0.64, 0.01, 0.37 , 1.5234679085718434
17, 100,  0.66, 0.65, 0.02, 0.36 , 0.8912967089042311
17, 101,  0.66, 0.65, 0.02, 0.38 , 1.4760575342357565
17, 102,  0.66, 0.65, 0.02, 0.37 , 1.33165797029018
17, 103,  0.65, 0.64, 0.0, 0.36 , 0.9519067230929195
17, 104,  0.65, 0.64, 0.0, 0.38 , 1.0830405383070647
17, 105,  0.65, 0.64, 0.0, 0.37 , 1.2124428842243082
17, 106,  0.65, 0.64, 0.02, 0.36 , 0.795354914801685
17, 107,  0.65, 0.64, 0.02, 0.38 , 1.0319901992135125
17, 108,  0.65, 0.64, 0.02, 0.37 , 0.6951674592818549
17, 109,  0.65, 0.64, 0.01, 0.36 , 1.3810241774974523
17, 110,  0.65, 0.64, 0.01, 0.38 , 0.7576210301471343
17, 111,  0.65, 0.64, 0.01, 0.37 , 1.2890762041474417
17, 112,  0.65, 0.66, 0.02, 0.36 , 1.444235817051215
17, 113,  0.65, 0.66, 0.02, 0.38 , 1.0011861330490381
17, 114,  0.65, 0.66, 0.02, 0.37 , 1.2453450867194407
17, 115,  0.65, 0.65, 0.02, 0.36 , 0.8898611423272585
17, 116,  0.65, 0.65, 0.02, 0.38 , 1.1547505813012584
17, 117,  0.65, 0.65, 0.02, 0.37 , 0.9442243767314412
17, 118,  0.64, 0.64, 0.0, 0.35 , 0.904660811982768
17, 119,  0.64, 0.64, 0.0, 0.37 , 1.1436399039402194
17, 120,  0.64, 0.64, 0.0, 0.36 , 1.0788075446542664
17, 121,  0.64, 0.64, 0.02, 0.35 , 0.7886067563641843
17, 122,  0.64, 0.64, 0.02, 0.37 , 0.6159485845825708
17, 123,  0.64, 0.64, 0.02, 0.36 , 1.1113102943451407
17, 124,  0.64, 0.64, 0.01, 0.35 , 0.7963104463755957
17, 125,  0.64, 0.64, 0.01, 0.37 , 1.378406746041568
17, 126,  0.64, 0.64, 0.01, 0.36 , 1.5974331933218144
17, 127,  0.64, 0.66, 0.0, 0.35 , 0.8867133377893988
17, 128,  0.64, 0.66, 0.0, 0.37 , 0.9500490819044388
17, 129,  0.64, 0.66, 0.0, 0.36 , 0.855518662920343
17, 130,  0.64, 0.66, 0.02, 0.35 , 0.8725316322760089
17, 131,  0.64, 0.66, 0.02, 0.37 , 0.9868177805400135
17, 132,  0.64, 0.66, 0.02, 0.36 , 0.9394995306487206
17, 133,  0.64, 0.66, 0.01, 0.35 , 1.2896054058528386
17, 134,  0.64, 0.66, 0.01, 0.37 , 0.9749420253925938
17, 135,  0.64, 0.66, 0.01, 0.36 , 0.8374161293464251
17, 136,  0.64, 0.65, 0.0, 0.35 , 1.1226224901880972
17, 137,  0.64, 0.65, 0.0, 0.37 , 1.0062658797366544
17, 138,  0.64, 0.65, 0.0, 0.36 , 1.654858617304739
17, 139,  0.64, 0.65, 0.02, 0.35 , 1.4406763546790469
17, 140,  0.64, 0.65, 0.02, 0.37 , 0.8219517357978862
17, 141,  0.64, 0.65, 0.02, 0.36 , 0.8341962569654752
17, 142,  0.64, 0.65, 0.01, 0.35 , 0.864520667623501
17, 143,  0.64, 0.65, 0.01, 0.37 , 1.481325777962009
17, 144,  0.64, 0.65, 0.01, 0.36 , 1.642531269417963
17, 145,  0.66, 0.64, 0.0, 0.35 , 0.6942416887356945
17, 146,  0.66, 0.64, 0.0, 0.37 , 1.0127398281817126
17, 147,  0.66, 0.64, 0.0, 0.36 , 1.5013513813291182
17, 148,  0.66, 0.64, 0.02, 0.35 , 1.283445592098044
17, 149,  0.66, 0.64, 0.02, 0.37 , 1.096946499761702
17, 150,  0.66, 0.64, 0.02, 0.36 , 1.1699187527929058
17, 151,  0.66, 0.64, 0.01, 0.35 , 0.9289515490452875
17, 152,  0.66, 0.64, 0.01, 0.37 , 1.5234679085718434
17, 153,  0.66, 0.64, 0.01, 0.36 , 1.059510505962295
17, 154,  0.66, 0.66, 0.02, 0.35 , 1.312102478527247
17, 155,  0.66, 0.65, 0.02, 0.35 , 0.7342055363091277
17, 156,  0.66, 0.65, 0.02, 0.37 , 1.33165797029018
17, 157,  0.66, 0.65, 0.02, 0.36 , 0.8912967089042311
17, 158,  0.65, 0.64, 0.0, 0.35 , 1.0018882482843119
17, 159,  0.65, 0.64, 0.0, 0.37 , 1.2124428842243082
17, 160,  0.65, 0.64, 0.0, 0.36 , 0.9519067230929195
17, 161,  0.65, 0.64, 0.02, 0.35 , 0.9063592641770297
17, 162,  0.65, 0.64, 0.02, 0.37 , 0.6951674592818549
17, 163,  0.65, 0.64, 0.02, 0.36 , 0.795354914801685
17, 164,  0.65, 0.64, 0.01, 0.35 , 0.768412234084079
17, 165,  0.65, 0.64, 0.01, 0.37 , 1.2890762041474417
17, 166,  0.65, 0.64, 0.01, 0.36 , 1.3810241774974523
17, 167,  0.65, 0.66, 0.02, 0.35 , 0.9997336846281649
17, 168,  0.65, 0.66, 0.02, 0.37 , 1.2453450867194407
17, 169,  0.65, 0.66, 0.02, 0.36 , 1.444235817051215
17, 170,  0.65, 0.65, 0.02, 0.35 , 1.420087731742082
17, 171,  0.65, 0.65, 0.02, 0.37 , 0.9442243767314412
17, 172,  0.65, 0.65, 0.02, 0.36 , 0.8898611423272585
18, 0,  0.63, 0.63, 0.01, 0.33 , 1.1690365110548744
18, 1,  0.63, 0.63, 0.01, 0.35 , 1.0940024730210718
18, 2,  0.63, 0.63, 0.01, 0.34 , 0.8656535839216819
18, 3,  0.63, 0.63, 0.0, 0.33 , 1.2344572757737464
18, 4,  0.63, 0.63, 0.0, 0.35 , 0.9600182613536942
18, 5,  0.63, 0.63, 0.0, 0.34 , 1.3236647443114495
18, 6,  0.63, 0.65, 0.01, 0.33 , 0.8838200214136586
18, 7,  0.63, 0.65, 0.01, 0.35 , 0.9194643272293642
18, 8,  0.63, 0.65, 0.01, 0.34 , 0.9566000124678468
18, 9,  0.63, 0.65, 0.0, 0.33 , 0.8436073624317411
18, 10,  0.63, 0.65, 0.0, 0.35 , 0.7969593489615887
18, 11,  0.63, 0.65, 0.0, 0.34 , 0.8509313749490013
18, 12,  0.63, 0.64, 0.01, 0.33 , 1.1230668567815905
18, 13,  0.63, 0.64, 0.01, 0.35 , 1.066542523254758
18, 14,  0.63, 0.64, 0.01, 0.34 , 1.0732852113651983
18, 15,  0.63, 0.64, 0.0, 0.33 , 1.6564241975247584
18, 16,  0.63, 0.64, 0.0, 0.35 , 0.9010145002027047
18, 17,  0.63, 0.64, 0.0, 0.34 , 1.3829310904988485
18, 18,  0.65, 0.63, 0.01, 0.33 , 1.5643506494108934
18, 19,  0.65, 0.63, 0.01, 0.35 , 0.966195700866125
18, 20,  0.65, 0.63, 0.01, 0.34 , 1.0511626459916914
18, 21,  0.65, 0.63, 0.0, 0.33 , 1.1666503125713767
18, 22,  0.65, 0.63, 0.0, 0.35 , 0.7533322410545766
18, 23,  0.65, 0.63, 0.0, 0.34 , 1.1191306876031897
18, 24,  0.65, 0.65, 0.01, 0.33 , 1.0791426623445013
18, 25,  0.65, 0.65, 0.0, 0.33 , 1.1214164377136089
18, 26,  0.65, 0.64, 0.01, 0.33 , 0.9184586109567497
18, 27,  0.65, 0.64, 0.0, 0.33 , 0.9688757697023008
18, 28,  0.64, 0.63, 0.01, 0.33 , 0.851185638567453
18, 29,  0.64, 0.63, 0.01, 0.35 , 0.988755426437778
18, 30,  0.64, 0.63, 0.01, 0.34 , 1.0115406255678605
18, 31,  0.64, 0.63, 0.0, 0.33 , 1.0050049119717415
18, 32,  0.64, 0.63, 0.0, 0.35 , 1.1129263943825882
18, 33,  0.64, 0.63, 0.0, 0.34 , 1.4694987148524534
18, 34,  0.64, 0.65, 0.01, 0.33 , 1.0406240782872473
18, 35,  0.64, 0.65, 0.0, 0.33 , 1.1582395400985677
18, 36,  0.64, 0.64, 0.01, 0.33 , 1.6854682734250985
18, 37,  0.64, 0.64, 0.0, 0.33 , 1.0006274387647738
18, 38,  0.63, 0.63, 0.01, 0.35 , 1.0940024730210718
18, 39,  0.63, 0.63, 0.01, 0.37 , 1.331758725138305
18, 40,  0.63, 0.63, 0.01, 0.36 , 1.6087855105111268
18, 41,  0.63, 0.63, 0.0, 0.35 , 0.9600182613536942
18, 42,  0.63, 0.63, 0.0, 0.37 , 1.1908404367591707
18, 43,  0.63, 0.63, 0.0, 0.36 , 0.701005799690112
18, 44,  0.63, 0.65, 0.01, 0.35 , 0.9194643272293642
18, 45,  0.63, 0.65, 0.01, 0.37 , 0.8195233451949444
18, 46,  0.63, 0.65, 0.01, 0.36 , 0.821828386765088
18, 47,  0.63, 0.65, 0.0, 0.35 , 0.7969593489615887
18, 48,  0.63, 0.65, 0.0, 0.37 , 1.107476590421631
18, 49,  0.63, 0.65, 0.0, 0.36 , 0.9138488764472112
18, 50,  0.63, 0.64, 0.01, 0.35 , 1.066542523254758
18, 51,  0.63, 0.64, 0.01, 0.37 , 1.3407295902893692
18, 52,  0.63, 0.64, 0.01, 0.36 , 1.1402370858699158
18, 53,  0.63, 0.64, 0.0, 0.35 , 0.9010145002027047
18, 54,  0.63, 0.64, 0.0, 0.37 , 1.2677284792441097
18, 55,  0.63, 0.64, 0.0, 0.36 , 1.3974830556223594
18, 56,  0.65, 0.63, 0.01, 0.35 , 0.966195700866125
18, 57,  0.65, 0.63, 0.01, 0.37 , 1.243018735268836
18, 58,  0.65, 0.63, 0.01, 0.36 , 1.1521836879337557
18, 59,  0.65, 0.63, 0.0, 0.35 , 0.7533322410545766
18, 60,  0.65, 0.63, 0.0, 0.37 , 1.4003228748447505
18, 61,  0.65, 0.63, 0.0, 0.36 , 1.4000425201812545
18, 62,  0.64, 0.63, 0.01, 0.35 , 0.988755426437778
18, 63,  0.64, 0.63, 0.01, 0.37 , 0.9877981480659822
18, 64,  0.64, 0.63, 0.01, 0.36 , 1.2855716898101115
18, 65,  0.64, 0.63, 0.0, 0.35 , 1.1129263943825882
18, 66,  0.64, 0.63, 0.0, 0.37 , 0.865718724048586
18, 67,  0.64, 0.63, 0.0, 0.36 , 0.9928041571630283
18, 68,  0.63, 0.63, 0.01, 0.34 , 0.8656535839216819
18, 69,  0.63, 0.63, 0.01, 0.36 , 1.6087855105111268
18, 70,  0.63, 0.63, 0.01, 0.35 , 1.0940024730210718
18, 71,  0.63, 0.63, 0.0, 0.34 , 1.3236647443114495
18, 72,  0.63, 0.63, 0.0, 0.36 , 0.701005799690112
18, 73,  0.63, 0.63, 0.0, 0.35 , 0.9600182613536942
18, 74,  0.63, 0.65, 0.01, 0.34 , 0.9566000124678468
18, 75,  0.63, 0.65, 0.01, 0.36 , 0.821828386765088
18, 76,  0.63, 0.65, 0.01, 0.35 , 0.9194643272293642
18, 77,  0.63, 0.65, 0.0, 0.34 , 0.8509313749490013
18, 78,  0.63, 0.65, 0.0, 0.36 , 0.9138488764472112
18, 79,  0.63, 0.65, 0.0, 0.35 , 0.7969593489615887
18, 80,  0.63, 0.64, 0.01, 0.34 , 1.0732852113651983
18, 81,  0.63, 0.64, 0.01, 0.36 , 1.1402370858699158
18, 82,  0.63, 0.64, 0.01, 0.35 , 1.066542523254758
18, 83,  0.63, 0.64, 0.0, 0.34 , 1.3829310904988485
18, 84,  0.63, 0.64, 0.0, 0.36 , 1.3974830556223594
18, 85,  0.63, 0.64, 0.0, 0.35 , 0.9010145002027047
18, 86,  0.65, 0.63, 0.01, 0.34 , 1.0511626459916914
18, 87,  0.65, 0.63, 0.01, 0.36 , 1.1521836879337557
